cultura,economia,educacao,meio ambiente,saude,seguranca,tecnologia
0.08256657285126652,0.3060727430179693,0.10412338734810647,0.040268456375838924,0.14099216710182766,0.0977736722537909,0.0642303868062272
0.14144513403244768,0.416358128691584,0.41185899892183053,0.34462009580967085,0.19281484462243764,0.2759037638230789,0.16417141135130917
1.2717873950382166,2.084851467759847,2.2117657830237665,0.9286928051377458,2.131775428901543,1.9029008648615804,1.1152665366920629
0.5645576106738088,1.5154292834122776,0.9366638829531393,0.47245570778592033,0.7349704832572577,0.9413511693900235,0.6815559066481596
0.05412010413467868,0.2892340291853237,0.4733538940696026,0.06095752570579674,0.39107661892202844,0.344961699931966,0.16611612650703358
1.982849192842362,3.4231584204386785,2.8652974203152457,1.674295157235849,2.4271823515244466,2.861927618260993,2.186531148530647
0.45824047081241986,1.078925158325743,0.6861797585115177,0.26219779638115,0.3974489044845345,0.4069730009968301,0.4611360725790203
0.15524645696335276,0.39730329798945496,0.18703991402851183,0.10152829366581528,0.22138536660080332,0.1520199693383869,0.22166798892886463
